id,red,green,blue,black,white,doble(1:yes, 0:no)
"252.52 -1.09",2125,177,1568,1009268,5440,0
"23.37 +46.40",2,185,2,1005105,13284,0
"59.46 -10.24",206,178,5142,1003476,9576,0
"45.37 -12.40",136,179,834,1016856,573,0
"144.01 -9.20",654,181,238,1016697,808,0
"69.87 -9.90",143,179,466,1015757,2033,0
"69.3 -7.67",568,177,618,1016828,387,0
"355.45 -1.08",1477,179,1947,1004568,10407,0
"350.01 -2.39",221,178,337,1017129,713,0
"221.52 -16.22",2,196,1,1015905,2474,0
"0.38 +60.84",8,200,5,952972,65393,0
"307.85 -3.06",3275,179,2627,1001040,11457,0
"274.1 -2.96",831,180,3092,1011834,2641,0
"331.17 -4.94",517,171,771,1013518,3601,0
"53.26 -12.09",306,173,48,1017542,509,0
"324.94 +31.17",4,181,4,1011235,7154,0
"309.4 -3.56",3578,182,608,1007929,6281,0
"185.67 -14.92",810,180,593,1014743,2252,0
"129.59 -7.59",1752,176,808,1008545,7297,0
"246.71 +63.77",3,201,2,1012741,5631,0
"122.59 -14.48",13879,174,58,995287,9180,0
"146.66 -7.78",768,181,324,1015603,1702,0
"61.06 -10.70",278,181,180,1016931,1008,0
"183.95 +1.06",9,181,5,1014861,3522,0
"194.88 -7.52",499,178,525,1016539,837,0
"169.75 -1.10",1063,177,216,1015351,1771,0
"336.66 -0.01",670,177,549,1013911,3271,0
"100.43 -4.52",2420,184,3809,998385,13780,0
"251.37 -6.34",1037,186,1281,1010517,5557,0
"223.14 +0.97",220,179,239,1017539,401,0
"10.38 -10.91",412,178,1027,1013588,3373,0
"157.3 -15.78",10175,181,1886,1000444,5892,0
"318.25 -4.34",2486,178,180,1011080,4654,0
"197.39 -0.74",405,179,794,1015655,1545,0
"304.41 -4.99",2277,181,5984,995307,14829,0
"132.99 -11.56",833,175,2388,1010604,4578,0
"254.15 -10.84",895,178,2258,1010294,4953,0
"329.16 +80.72",1,180,1,1017524,872,0
"352.97 -3.81",792,179,539,1016622,446,0
"56.55 -2.08",148,181,491,1017440,318,0
"213.21 -13.47",636,179,333,1014859,2571,0
"113.04 -13.97",21310,187,1715,972945,22421,0
"270.79 -9.74",317,190,10753,1000104,7214,0
"132.06 -7.70",433,179,1072,1013124,3770,0
"347.63 -0.51",141,178,363,1016774,1122,0
"251.67 -14.07",380,177,961,1015227,1833,0
"11.68 +69.79",1,202,9,1011096,7270,0
"43.53 -4.21",293,175,539,1017047,524,0
"98.76 -7.56",5343,187,821,998535,13692,0
"213.59 -12.69",1683,180,345,1012610,3760,0
"225.74 -6.46",1351,176,472,1014836,1743,0
"50.93 -13.53",182,182,413,1016212,1589,0
"342.45 -2.10",428,178,203,1015974,1795,0
"217.42 -4.92",1146,177,382,1015963,910,0
"52.52 +42.45",5,177,5,1008612,9779,0
"86.27 +60.72",2,183,4,1014756,3633,0
"108.95 +0.69",6616,191,494,997404,13873,0
"167.88 -0.39",1700,176,546,1013796,2360,0
"23.34 -13.60",896,185,432,1016297,768,0
"43.26 -6.28",1595,176,495,1014051,2261,0
"319.75 +0.86",125,176,1552,1012714,4011,0
"174.49 -7.84",2461,178,576,1014558,805,0
"274.11 -6.39",123,172,7014,1007565,3704,0
"303.26 +21.15",1,195,3,976566,41813,0
"133.37 +1.78",556,180,265,1015037,2540,0
"106.02 -9.32",6116,175,865,999325,12097,0
"315.88 -4.97",2319,177,924,1011250,3908,0
"177.17 -14.76",679,174,486,1013910,3329,0
"311.33 +78.50",5,196,7,1014800,3570,0
"291.18 +24.10",4,203,3,991596,26772,0
"35.58 -9.91",435,180,14,1016208,1741,0
"231.69 -5.49",601,180,507,1014754,2536,0
"164.82 -7.18",530,180,50,1017091,727,0
"265.53 +2.95",1744,184,329,1012032,4289,0
"99.02 +1.04",778,177,2975,1008459,6189,0
"314.75 +1.44",2079,176,211,1012850,3262,0
"90.52 -8.76",853,187,704,1012292,4542,0
"238.98 +2.91",1718,186,1259,1014978,437,0
"83.56 -2.05",2497,183,584,1011991,3323,0
"117.99 -11.63",12817,192,1233,988808,15528,0
"286.72 -31.05",4,198,12,1004365,13999,0
"316.38 +39.52",8,258,9,990922,27381,0
"38.28 -7.26",162,183,677,1017268,288,0
"126.63 -4.65",551,180,730,1012004,5113,0
"204.61 +1.52",343,179,627,1015305,2124,0
"77.1 -10.21",300,180,1225,1011771,5102,0
"104.93 -8.96",6874,187,1914,997540,12063,0
"81.87 -13.71",114,177,1445,1015309,1533,0
"268.08 +1.24",806,186,2479,1009495,5612,0
"291.89 -10.80",5588,183,2150,993695,16962,0
"150.93 -14.55",653,179,333,1015738,1675,0
"125.44 -15.18",2899,177,8391,994173,12938,0
"356.01 -0.37",132,176,406,1017367,497,0
"71.78 -0.99",1009,180,391,1015335,1663,0
"249.86 -4.00",853,179,878,1014485,2183,0
"248.92 -8.89",746,182,502,1015046,2102,0
"99.41 +1.21",1502,177,4173,1000553,12173,0
"165.25 -4.98",122,177,103,1017420,756,0
"166.52 -7.84",248,179,40,1017434,677,0
"321.79 +1.47",1381,182,658,1011683,4674,0
"342.16 -7.48",1303,178,1481,1011424,4192,0
"150.51 -14.38",687,182,14785,989087,13837,0
"90.41 -9.95",4,179,1427,1015247,1721,0
"146.03 -4.29",811,179,673,1011442,5473,0
"328.26 -5.03",588,183,493,1014325,2989,0
"164.07 -14.09",134,178,846,1015160,2260,0
"167.51 -10.91",564,179,1080,1014074,2681,0
"277.38 -6.13",191,181,11891,998509,7806,0
"224.06 -15.25",626,181,238,1015271,2262,0
"122.93 -2.46",1857,183,1700,1005241,9597,0
"237.03 -0.99",409,184,198,1017266,521,0
"287.41 -15.69",2,216,4,967846,50510,0
"254.82 -8.13",146,180,1446,1015033,1773,0
"309.02 -7.64",6425,178,276,1004535,7164,0
"219.41 +21.13",8,192,8,1016190,2180,0
"29.72 -0.69",183,179,832,1015891,1493,0
"52.17 -11.88",127,178,508,1017533,232,0
"161.08 -14.16",829,181,1128,1013234,3206,0
"89.76 +36.58",1,196,1,1008095,10285,0
"157.55 -11.69",278,183,1228,1012331,4558,0
"148.51 -5.09",359,179,540,1016211,1289,0
"281.1 -15.21",5,221,15,914152,104185,0
"137.54 -0.96",2546,196,3701,1009239,2896,0
"100.34 -2.06",3328,194,3765,1000231,11060,0
"80.55 -7.93",1086,181,2086,1008772,6453,0
"317.08 -6.28",2547,178,718,1011384,3751,0
"318.3 -6.13",3088,181,356,1009193,5760,0
"208.38 -4.31",482,180,572,1015620,1724,0
"149.75 -7.76",484,179,197,1016922,796,0
"257.77 -1.58",1409,184,1969,1008541,6475,0
"182.92 +43.62",5,182,2,1017232,1157,0
"40.37 -7.62",821,176,1368,1013953,2260,0
"277.2 -5.80",167,185,9227,1006665,2334,0
"318.16 +1.62",746,176,163,1014852,2641,0
"238.44 +0.02",2372,179,641,1011924,3462,0
"56.37 -6.68",152,182,315,1017437,492,0
"218.77 -14.46",400,181,803,1015696,1498,0
"310.8 +0.74",4456,175,2394,995144,16409,0
"73.45 -6.08",526,175,635,1015112,2130,0
"353.22 -7.20",175,181,147,1017611,464,0
"260.81 +5.91",4,214,3,1009979,8378,0
"6.8 -3.59",667,178,941,1014832,1960,0
"250.93 -12.41",849,186,2300,1008528,6715,0
"226.93 -12.96",102,178,1355,1014678,2265,0
"292.52 -15.38",1,202,4,1002946,15425,0
"214.17 +0.73",44,180,243,1017448,663,0
"142.82 -7.05",1115,178,406,1014021,2858,0
"175.31 +81.14",4,266,12,1016380,1916,0
"31.23 -13.32",65,175,565,1017515,258,0
"154.55 +12.64",2,194,2,986411,31969,0
"176.75 -9.52",781,180,380,1015279,1958,0
"51.43 -14.34",297,182,237,1014703,3159,0
"253.68 +1.54",2756,177,2337,1008766,4542,0
"287.6 -8.55",6741,182,10434,990040,11181,0
"123.3 -8.74",7576,179,849,1000918,9056,0
"55.54 -14.22",790,177,487,1014288,2836,0
"131.99 -6.09",585,182,1656,1009179,6976,0
"165.82 -12.46",350,176,847,1015356,1849,0
"255.86 -8.88",704,179,4291,1004713,8691,0
"50.49 -6.94",236,177,575,1016570,1020,0
"61.1 -7.72",120,183,1203,1016739,333,0
"14.49 -4.03",175,175,19,1017970,239,0
"204.87 -7.78",474,175,474,1016159,1296,0
"93.72 -7.15",864,182,3053,1006827,7652,0
"124.51 -3.49",847,179,3386,1008530,5636,0
"335.43 -1.49",662,177,709,1012472,4558,0
"359.47 +71.53",1,180,2,1011111,7284,0
"359.54 +74.13",3,205,5,1009581,8784,0
"122.64 -4.13",1022,182,650,1012614,4110,0
"191.33 -13.46",215,182,993,1013595,3593,0
"246.42 +1.64",167,180,1611,1013525,3095,0
"204.96 +2.33",1928,180,658,1010817,4995,0
"259.44 +0.50",838,180,920,1013330,3310,0
"77.92 -4.35",193,179,737,1015164,2305,0
"169.45 -0.07",587,174,211,1016910,696,0
"292.05 -8.45",5710,194,5437,993018,14219,0
"307.77 -1.62",3951,182,810,1006806,6829,0
"350.68 +1.92",100,177,67,1017902,332,0
"340.69 +36.90",4,297,12,1005588,12677,0
"271.17 -27.16",4,190,1,961334,57049,0
"268.79 -15.92",16,264,15,916709,101574,0
"63.07 -9.35",288,181,285,1016800,1024,0
"173.17 -2.62",1587,178,1246,1011981,3586,0
"144.04 +69.66",35,288,46,995821,22388,0
"191.0 -12.21",930,179,1651,1012551,3267,0
"150.01 -15.73",626,178,635,1015438,1701,0
"218.2 -2.75",1288,182,468,1013964,2676,0
"74.08 -7.77",652,180,1682,1011130,4934,0
"230.77 -13.65",796,175,482,1014697,2428,0
"67.64 -6.44",1604,184,202,1013410,3178,0
"130.14 -6.80",231,180,2069,1011659,4439,0
"322.85 -2.65",1475,178,694,1011935,4296,0
"228.77 -10.09",2843,194,5161,997286,13094,0
"285.28 -1.97",1502,186,14612,991535,10743,0
"164.46 -11.45",128,179,1080,1014524,2667,0
"64.68 -7.40",118,175,563,1016719,1003,0
"217.54 -14.71",888,181,376,1014441,2692,0
"102.75 +42.55",12,203,4,1015719,2640,0
"142.47 -4.26",554,177,228,1015269,2350,0
"146.92 +4.75",7,211,9,1012068,6283,0
"276.41 -9.66",4105,177,23806,968866,21624,0
"355.33 +3.06",659,180,424,1016126,1189,0
"224.71 +42.56",1,180,6,1012203,6188,0
"343.58 +3.31",719,183,104078,912667,931,0
"204.46 -5.21",772,180,828,1015576,1222,0
"242.0 -1.52",534,179,853,1013788,3224,0
"319.63 -6.24",1600,181,317,1013827,2653,0
"224.19 -12.14",230,179,486,1014659,3024,0
"84.98 +47.21",13,224,14,1007985,10342,0
"269.08 -8.92",321,178,3549,1013373,1157,0
"234.66 +2.08",1260,178,180,1014832,2128,0
"292.36 -10.68",7543,182,3857,998742,8254,0
"227.38 +0.72",801,184,2785,1001963,12845,0
"115.43 -9.36",14485,177,4897,981678,17341,0
"277.08 +2.81",6907,192,13976,994563,2940,0
"6.12 -8.76",206,176,53,1018046,97,0
"185.57 -4.86",311,189,426,1016926,726,0
"69.61 -6.03",25,177,440,1017601,335,0
"109.14 +36.43",3,218,15,1011318,7024,0
"75.71 -1.17",1094,179,153,1014525,2627,0
"356.25 -0.55",492,178,201,1015910,1797,0
"281.41 -9.66",5896,213,45490,930937,36042,0
"151.85 -1.95",1288,182,784,1014443,1881,0
"347.5 -6.98",468,178,105,1015919,1908,0
"2.42 +46.15",11,199,5,1005536,12827,0
"282.03 -32.43",8,204,3,991904,26459,0
"1.36 +49.69",3,217,2,996669,21687,0
"231.41 -5.51",461,173,496,1015622,1826,0
"90.36 +28.90",6,178,6,996595,21793,0
"69.68 -13.26",208,178,88,1017420,684,0
"180.07 -12.97",389,180,454,1016486,1069,0
"355.96 +2.14",662,178,327,1016263,1148,0
"70.04 -12.96",675,182,316,1015589,1816,0
"189.23 -13.06",774,177,1085,1011270,5272,0
"267.37 -2.14",2214,182,560,1009024,6598,0
"310.1 -2.66",6108,186,5642,984955,21687,0
"159.53 -4.81",151,180,348,1016766,1133,0
"315.08 -5.61",3704,179,1521,1003276,9898,0
"115.13 -10.60",20128,182,2261,969077,26930,0
"278.17 -21.89",22,236,23,918650,99647,0
"293.42 +33.21",1,182,2,950040,68353,0
"13.91 +63.48",5,178,1,1010624,7770,0
"240.78 -7.11",1056,180,922,1012252,4168,0
"99.05 -5.34",2523,195,2426,1002788,10646,0
"225.54 -11.25",830,180,993,1013557,3018,0
"345.28 -5.70",1028,177,1744,1006279,9350,0
"320.74 +0.30",896,182,131,1014652,2717,0
"248.0 -14.24",134,179,1267,1014454,2544,0
"355.39 +3.32",571,178,312,1015654,1863,0
"293.83 +12.77",5,208,3,974501,43861,0
"210.76 -13.28",1415,178,1231,1011793,3961,0
"11.29 -4.97",376,181,477,1016101,1443,0
"330.85 -4.12",1003,177,517,1013339,3542,0
"339.92 +46.46",2,189,1,1007678,10708,0
"238.06 -0.66",182,179,833,1016265,1119,0
"330.24 -5.25",768,179,103,1014941,2587,0
"109.52 -10.49",16298,190,564,991205,10321,0
"274.56 +6.14",23,236,7,990477,27835,0
"137.64 -2.32",1738,174,1270,1010217,5179,0
"316.33 +48.06",4,200,4,976762,41608,0
"76.44 -8.18",413,181,3643,1004819,9522,0
"340.65 +1.23",476,184,1966,1012487,3465,0
"267.06 -5.08",547,179,3946,1008075,5831,0
"217.99 -7.63",453,181,252,1017268,424,0
"155.88 -5.01",228,177,464,1016384,1325,0
"167.1 -7.57",814,180,105,1016738,741,0
"325.14 -2.78",728,182,863,1013833,2972,0
"122.65 +0.72",1706,182,223,1012625,3842,0
"254.78 +2.05",1989,181,967,1008837,6604,0
"54.06 -3.09",291,184,298,1016924,881,0
"305.1 +11.59",3,215,2,1002400,15958,0
"313.67 +24.48",10,199,1,998752,19616,0
"197.29 +1.26",542,181,1106,1013464,3285,0
"280.23 -6.65",3221,217,27413,960898,26829,0
"214.15 +1.99",168,180,1106,1014003,3121,0
"240.81 +6.03",1,183,3,1014522,3869,0
"261.59 -0.54",2587,174,3060,1008201,4556,0
"65.95 -1.37",392,180,337,1017474,195,0
"103.13 +7.99",2,185,13,999342,19036,0
"54.68 -7.23",108,179,501,1017287,503,0
"314.7 -1.23",2865,186,761,1006821,7945,0
"11.91 +76.59",5,206,13,1008771,9583,0
"274.09 -1.45",626,176,5706,1010336,1734,0
"305.08 +19.57",2,187,9,977971,40409,0
"50.84 +85.63",2,210,3,1012765,5598,0
"167.54 -4.63",790,177,242,1015702,1667,0
